123	19524	11
123	19528	15
123	19544	2
123	19576	4
123	19744	5
123	19831	9
195	196	3
195	325	4
195	535	2
195	770	1
195	831	4
195	1327	2
195	1366	19
195	1491	30
195	1670	1
195	2187	7
195	2648	1
195	3352	3
195	3421	4
195	3783	3
195	3888	2
195	4103	1
195	4170	1
195	4538	1
195	4626	3
195	4797	2
195	4928	16
195	5038	9
195	5544	2
195	5813	3
195	5849	3
195	5897	1
195	5945	1
195	6836	3
195	7158	2
195	7333	3
195	7527	1
195	7568	1
195	8176	15
195	8683	1
195	8883	4
195	9028	2
195	9351	1
195	9378	6
195	9935	2
195	10248	2
195	10338	1
195	10573	1
195	10580	5
195	10650	1
195	11648	1
195	11950	1
195	12307	20
195	12321	3
195	12387	1
195	12700	1
195	13267	3
195	13330	2
195	13423	3
195	13640	4
195	13907	1
195	14273	1
195	14279	1
195	14541	3
195	14562	2
195	14767	1
195	14856	2
195	14869	3
195	15004	2
195	15171	3
195	15467	1
195	15614	9
195	15986	2
195	16124	3
195	16310	3
195	16347	1
195	16423	1
195	16542	1
195	16671	2
195	16721	3
195	16781	4
195	16783	1
195	16821	3
195	16940	1
195	17570	5
195	17668	1
195	17965	9
195	18501	10
195	19524	2
195	19528	3
195	19744	1
196	325	4
196	535	5
196	770	2
196	1327	6
196	1366	18
196	1489	2
196	1491	17
196	1856	1
196	2029	1
196	2158	3
196	2187	23
196	2648	4
196	2868	3
196	2915	1
196	3076	1
196	3352	4
196	3421	1
196	3783	9
196	3888	3
196	4103	1
196	4170	2
196	4538	2
196	4626	4
196	4635	4
196	4797	1
196	4907	3
196	4928	8
196	5038	1
196	5043	2
196	5544	1
196	5813	5
196	5849	7
196	5897	4
196	6570	2
196	6665	1
196	6836	4
196	7158	2
196	7287	2
196	7321	3
196	7333	1
196	7527	2
196	7568	5
196	7748	2
196	7965	3
196	8176	32
196	8683	2
196	8883	3
196	9028	1
196	9351	2
196	9378	11
196	9406	2
196	9531	1
196	9535	6
196	9899	2
196	9915	1
196	9935	3
196	10248	1
196	10338	2
196	10580	6
196	11648	3
196	11950	2
196	12037	2
196	12307	2
196	12321	1
196	12387	6
196	12570	1
196	12700	1
196	13165	2
196	13267	1
196	13330	1
196	13423	6
196	13425	1
196	13543	1
196	13640	5
196	13907	6
196	13969	1
196	14273	3
196	14279	2
196	14392	1
196	14541	2
196	14562	3
196	14767	3
196	14856	3
196	14869	3
196	15004	1
196	15467	2
196	15727	2
196	15804	1
196	15842	2
196	15902	1
196	15986	1
